hotel_id,facility_swimming,facility_gym,airport_shuttle,facility_wifi,facility_parking,trust_rating_value,d37_hotel_category_name
574779,NO,NO,NO,NO,NO,,1-star
574780,NO,NO,NO,NO,NO,,2-star
574781,NO,NO,NO,NO,NO,,2-star
574782,NO,NO,NO,NO,NO,,2-star
574783,NO,NO,NO,NO,NO,,4-star
574784,NO,NO,NO,NO,NO,,2-star
574785,NO,NO,NO,NO,NO,,2-star
574786,NO,NO,NO,NO,NO,,2-star
574787,NO,NO,NO,NO,NO,,3-star
574788,NO,NO,NO,NO,NO,,2-star
574789,NO,NO,NO,NO,NO,,3-star
574790,NO,NO,NO,NO,NO,,3-star
574791,NO,NO,NO,NO,NO,,4-star
574792,NO,NO,NO,NO,NO,,3-star
574793,NO,NO,NO,NO,NO,,3-star
574794,NO,NO,NO,NO,NO,,4-star
574795,NO,NO,NO,NO,NO,,3-star
574796,NO,NO,NO,NO,NO,,2-star
574797,NO,NO,NO,NO,NO,,3-star
574798,NO,NO,NO,NO,NO,,2-star
574799,NO,NO,NO,NO,NO,,4-star
574800,NO,NO,NO,NO,NO,,3-star
574921,NO,NO,NO,NO,NO,,2-star
574922,NO,NO,NO,NO,NO,,2-star
574923,NO,NO,NO,NO,NO,,2-star
574924,NO,NO,NO,NO,NO,,2-star
574925,NO,NO,NO,NO,NO,,2-star
574926,NO,NO,NO,NO,NO,,2-star
574927,NO,NO,NO,NO,NO,,2-star
574928,NO,NO,NO,NO,NO,,2-star
574929,NO,NO,NO,NO,NO,,2-star
574930,NO,NO,NO,NO,NO,,2-star
574931,NO,NO,NO,NO,NO,,4-star
574932,NO,NO,NO,NO,NO,,4-star
574933,NO,NO,NO,NO,NO,,
574934,NO,NO,NO,NO,NO,,4-star
574935,NO,NO,NO,NO,NO,,2-star
574936,NO,NO,NO,NO,NO,,2-star
574937,NO,NO,NO,NO,NO,,4-star
574938,NO,NO,NO,NO,NO,,4-star
574939,NO,NO,NO,NO,NO,,4-star
574940,NO,NO,NO,NO,NO,,4-star
574941,NO,NO,NO,NO,NO,,3-star
574942,NO,NO,NO,NO,NO,,3-star
574943,NO,NO,NO,NO,NO,,4-star
574944,NO,NO,NO,NO,NO,,4-star
574945,NO,NO,NO,NO,NO,,4-star
574946,NO,NO,NO,NO,NO,,4-star
574947,NO,NO,NO,NO,NO,,3-star
574948,NO,NO,NO,NO,NO,,3-star
574949,NO,NO,NO,NO,NO,,4-star
574950,NO,NO,NO,NO,NO,,4-star
574951,NO,NO,NO,NO,NO,,4-star
574952,NO,NO,NO,NO,NO,,4-star
574953,NO,NO,NO,NO,NO,,2-star
574954,NO,NO,NO,NO,NO,,2-star
574955,NO,NO,NO,NO,NO,,4-star
574956,NO,NO,NO,NO,NO,,4-star
574957,NO,NO,NO,NO,NO,,4-star
574958,NO,NO,NO,NO,NO,,5-star
574959,NO,NO,NO,NO,NO,,2-star
574960,NO,NO,NO,NO,NO,,4-star
574961,NO,NO,NO,NO,NO,,2-star
574962,NO,NO,NO,NO,NO,,2-star
574963,NO,NO,NO,NO,NO,,2-star
574964,NO,NO,NO,NO,NO,,4-star
574965,NO,NO,NO,NO,NO,,3-star
574966,NO,NO,NO,NO,NO,,3-star
574967,NO,NO,NO,NO,NO,,2-star
574968,NO,NO,NO,NO,NO,,3-star
574969,NO,NO,NO,NO,NO,,2-star
574970,NO,NO,NO,NO,NO,,3-star
574971,NO,NO,NO,NO,NO,,2-star
574972,NO,NO,NO,NO,NO,,2-star
574973,NO,NO,NO,NO,NO,,4-star
574974,NO,NO,NO,NO,NO,,4-star
574975,NO,NO,NO,NO,NO,,4-star
574976,NO,NO,NO,NO,NO,,4-star
574977,NO,NO,NO,NO,NO,,3-star
574978,NO,NO,NO,NO,NO,,2-star
574979,NO,NO,NO,NO,NO,,4-star
574980,NO,NO,NO,NO,NO,,4-star
574981,NO,NO,NO,NO,NO,,4-star
574982,NO,NO,NO,NO,NO,,3-star
574983,NO,NO,NO,NO,NO,,3-star
574984,NO,NO,NO,NO,NO,,4-star
574985,NO,NO,NO,NO,NO,,4-star
574986,NO,NO,NO,NO,NO,,3-star
574987,NO,NO,NO,NO,NO,,4-star
574988,NO,NO,NO,NO,NO,,4-star
574989,NO,NO,NO,NO,NO,,4-star
574990,NO,NO,NO,NO,NO,,4-star
574991,NO,NO,NO,NO,NO,,4-star
574992,NO,NO,NO,NO,NO,,4-star
574993,NO,NO,NO,NO,NO,,4-star
574994,NO,NO,NO,NO,NO,,4-star
574995,NO,NO,NO,NO,NO,,4-star
574996,NO,NO,NO,NO,NO,,4-star
574997,NO,NO,NO,NO,NO,,4-star
574998,NO,NO,NO,NO,NO,,4-star
574999,NO,NO,NO,NO,NO,,4-star
575000,NO,NO,NO,NO,NO,,4-star
575001,NO,NO,NO,NO,NO,,4-star
575002,NO,NO,NO,NO,NO,,4-star
575003,NO,NO,NO,NO,NO,,4-star
575004,NO,NO,NO,NO,NO,,4-star
575005,NO,NO,NO,NO,NO,,4-star
575006,NO,NO,NO,NO,NO,,4-star
575007,NO,NO,NO,NO,NO,,4-star
575008,NO,NO,NO,NO,NO,,4-star
575009,NO,NO,NO,NO,NO,,4-star
575010,NO,NO,NO,NO,NO,,2-star
575011,NO,NO,NO,NO,NO,,4-star
575012,NO,NO,NO,NO,NO,,4-star
575013,NO,NO,NO,NO,NO,,4-star
575014,NO,NO,NO,NO,NO,,4-star
575015,NO,NO,NO,NO,NO,,4-star
575016,NO,NO,NO,NO,NO,,4-star
575017,NO,NO,NO,NO,NO,,4-star
575018,NO,NO,NO,NO,NO,,4-star
575019,NO,NO,NO,NO,NO,,4-star
575020,NO,NO,NO,NO,NO,,4-star
575021,NO,NO,NO,NO,NO,,4-star
575022,NO,NO,NO,NO,NO,,4-star
575023,NO,NO,NO,NO,NO,,4-star
575024,NO,NO,NO,NO,NO,,4-star
575025,NO,NO,NO,NO,NO,,4-star
575026,NO,NO,NO,NO,NO,,4-star
575027,NO,NO,NO,NO,NO,,4-star
575028,NO,NO,NO,NO,NO,,4-star
575029,NO,NO,NO,NO,NO,,2-star
575030,NO,NO,NO,NO,NO,,4-star
575031,NO,NO,NO,NO,NO,,4-star
575032,NO,NO,NO,NO,NO,,2-star
575033,NO,NO,NO,NO,NO,,3-star
575034,NO,NO,NO,NO,NO,,3-star
575035,NO,NO,NO,NO,NO,,4-star
575036,NO,NO,NO,NO,NO,,4-star
575037,NO,NO,NO,NO,NO,,4-star
575038,NO,NO,NO,NO,NO,,4-star
575039,NO,NO,NO,NO,NO,,4-star
575040,NO,NO,NO,NO,NO,,4-star
575041,NO,NO,NO,NO,NO,,4-star
575042,NO,NO,NO,NO,NO,,3-star
575043,NO,NO,NO,NO,NO,,3-star
575044,NO,NO,NO,NO,NO,,4-star
575045,NO,NO,NO,NO,NO,,3-star
575046,NO,NO,NO,NO,NO,,3-star
575047,NO,NO,NO,NO,NO,,4-star
575048,NO,NO,NO,NO,NO,,4-star
575049,NO,NO,NO,NO,NO,,4-star
575050,NO,NO,NO,NO,NO,,4-star
575051,NO,NO,NO,NO,NO,,4-star
575052,NO,NO,NO,NO,NO,,2-star
575053,NO,NO,NO,NO,NO,,3-star
575054,NO,NO,NO,NO,NO,,4-star
575055,NO,NO,NO,NO,NO,,3-star
575056,NO,NO,NO,NO,NO,,4-star
575057,NO,NO,NO,NO,NO,,
575058,NO,NO,NO,NO,NO,,3-star
575059,NO,NO,NO,NO,NO,,4-star
575060,NO,NO,NO,NO,NO,,
575061,NO,NO,NO,NO,NO,,3-star
575062,NO,NO,NO,NO,NO,,3-star
575063,NO,NO,NO,NO,NO,,4-star
575064,NO,NO,NO,NO,NO,,
575065,NO,NO,NO,NO,NO,,4-star
575066,NO,NO,NO,NO,NO,,4-star
575067,NO,NO,NO,NO,NO,,
575068,NO,NO,NO,NO,NO,,
575069,NO,NO,NO,NO,NO,,4-star
575070,NO,NO,NO,NO,NO,,3-star
575071,NO,NO,NO,NO,NO,,
575072,NO,NO,NO,NO,NO,,4-star
575073,NO,NO,NO,NO,NO,,4-star
575074,NO,NO,NO,NO,NO,,4-star
575075,NO,NO,NO,NO,NO,,3-star
575076,NO,NO,NO,NO,NO,,4-star
575077,NO,NO,NO,NO,NO,,4-star
575078,NO,NO,NO,NO,NO,,
575079,NO,NO,NO,NO,NO,,4-star
575080,NO,NO,NO,NO,NO,,4-star
575081,NO,NO,NO,NO,NO,,4-star
575082,NO,NO,NO,NO,NO,,4-star
575083,NO,NO,NO,NO,NO,,3-star
575084,NO,NO,NO,NO,NO,,4-star
575085,NO,NO,NO,NO,NO,,4-star
575086,NO,NO,NO,NO,NO,,4-star
575087,NO,NO,NO,NO,NO,,4-star
575088,NO,NO,NO,NO,NO,,3-star
575089,NO,NO,NO,NO,NO,,3-star
575090,NO,NO,NO,NO,NO,,4-star
575091,NO,NO,NO,NO,NO,,3-star
575092,NO,NO,NO,NO,NO,,4-star
575093,NO,NO,NO,NO,NO,,3-star
575094,NO,NO,NO,NO,NO,,3-star
575095,NO,NO,NO,NO,NO,,4-star
575096,NO,NO,NO,NO,NO,,3-star
575097,NO,NO,NO,NO,NO,,2-star
575098,NO,NO,NO,NO,NO,,2-star
575099,NO,NO,NO,NO,NO,,4-star
575100,NO,NO,NO,NO,NO,,2-star
575101,NO,NO,NO,NO,NO,,4-star
575102,NO,NO,NO,NO,NO,,4-star
575103,NO,NO,NO,NO,NO,,3-star
575104,NO,NO,NO,NO,NO,,3-star
575105,NO,NO,NO,NO,NO,,4-star
575106,NO,NO,NO,NO,NO,,4-star
575107,NO,NO,NO,NO,NO,,2-star
575108,NO,NO,NO,NO,NO,,2-star
575109,NO,NO,NO,NO,NO,,2-star
575110,NO,NO,NO,NO,NO,,2-star
575111,NO,NO,NO,NO,NO,,2-star
575112,NO,NO,NO,NO,NO,,2-star
575113,NO,NO,NO,NO,NO,,4-star
575114,NO,NO,NO,NO,NO,,2-star
575115,NO,NO,NO,NO,NO,,2-star
575116,NO,NO,NO,NO,NO,,3-star
575117,NO,NO,NO,NO,NO,,3-star
575118,NO,NO,NO,NO,NO,,4-star
575119,NO,NO,NO,NO,NO,,4-star
575120,NO,NO,NO,NO,NO,,2-star
575121,NO,NO,NO,NO,NO,,4-star
575122,NO,NO,NO,NO,NO,,2-star
575123,NO,NO,NO,NO,NO,,3-star
575124,NO,NO,NO,NO,NO,,2-star
575125,NO,NO,NO,NO,NO,,4-star
575126,NO,NO,NO,NO,NO,,2-star
575127,NO,NO,NO,NO,NO,,2-star
575128,NO,NO,NO,NO,NO,,4-star
575129,NO,NO,NO,NO,NO,,3-star
575130,NO,NO,NO,NO,NO,,2-star
575131,NO,NO,NO,NO,NO,,3-star
575132,NO,NO,NO,NO,NO,,3-star
575133,NO,NO,NO,NO,NO,,3-star
575134,NO,NO,NO,NO,NO,,3-star
575135,NO,NO,NO,NO,NO,,3-star
575136,NO,NO,NO,NO,NO,,3-star
575137,NO,NO,NO,NO,NO,,3-star
575138,NO,NO,NO,NO,NO,,2-star
575139,NO,NO,NO,NO,NO,,4-star
575140,NO,NO,NO,NO,NO,,3-star
575141,NO,NO,NO,NO,NO,,2-star
575142,NO,NO,NO,NO,NO,,2-star
575143,NO,NO,NO,NO,NO,,2-star
575144,NO,NO,NO,NO,NO,,2-star
575145,NO,NO,NO,NO,NO,,2-star
575146,NO,NO,NO,NO,NO,,2-star
575147,NO,NO,NO,NO,NO,,3-star
575148,NO,NO,NO,NO,NO,,3-star
575149,NO,NO,NO,NO,NO,,4-star
575150,NO,NO,NO,NO,NO,,3-star
575151,NO,NO,NO,NO,NO,,3-star
575152,NO,NO,NO,NO,NO,,2-star
575153,NO,NO,NO,NO,NO,,2-star
575154,NO,NO,NO,NO,NO,,2-star
575155,NO,NO,NO,NO,NO,,2-star
575156,NO,NO,NO,NO,NO,,3-star
575157,NO,NO,NO,NO,NO,,2-star
575158,NO,NO,NO,NO,NO,,3-star
575159,NO,NO,NO,NO,NO,,2-star
575160,NO,NO,NO,NO,NO,,2-star
575161,NO,NO,NO,NO,NO,,3-star
575162,NO,NO,NO,NO,NO,,4-star
575163,NO,NO,NO,NO,NO,,2-star
575164,NO,NO,NO,NO,NO,,4-star
575165,NO,NO,NO,NO,NO,,4-star
575166,NO,NO,NO,NO,NO,,3-star
575167,NO,NO,NO,NO,NO,,2-star
575168,NO,NO,NO,NO,NO,,4-star
575169,NO,NO,NO,NO,NO,,3-star
575170,NO,NO,NO,NO,NO,,4-star
575171,NO,NO,NO,NO,NO,,4-star
575172,NO,NO,NO,NO,NO,,2-star
575173,NO,NO,NO,NO,NO,,4-star
575174,NO,NO,NO,NO,NO,,2-star
575175,NO,NO,NO,NO,NO,,4-star
575410,NO,NO,NO,NO,NO,,2-star
646444,NO,NO,NO,NO,NO,,5-star
234562,NO,NO,NO,NO,NO,7.4,
322052,NO,NO,NO,NO,NO,,3-star
337443,NO,NO,NO,NO,NO,,3-star
337445,NO,NO,NO,NO,NO,7.3,3-star
348571,NO,NO,NO,NO,NO,,3-star
291663,NO,NO,NO,NO,NO,,
291665,NO,NO,NO,NO,NO,8.2,4-star
291682,NO,NO,NO,NO,NO,6.3,
291690,NO,NO,NO,NO,NO,7.7,4-star
291703,NO,NO,NO,NO,NO,8.3,
292239,NO,NO,NO,NO,NO,,5-star
292240,NO,NO,NO,NO,NO,8.4,5-star
292244,NO,NO,NO,NO,NO,,5-star
293113,NO,NO,NO,NO,NO,,4-star
293136,NO,NO,NO,NO,NO,,5-star
293137,NO,NO,NO,NO,NO,,4-star
293138,NO,NO,NO,NO,NO,8.6,5-star
293139,NO,NO,NO,NO,NO,,4-star
293140,NO,NO,NO,NO,NO,,3-star
293141,NO,NO,NO,NO,NO,,4-star
293142,NO,NO,NO,NO,NO,8.3,4-star
293143,NO,NO,NO,NO,NO,6.8,3-star
293144,NO,NO,NO,NO,NO,,4-star
293145,NO,NO,NO,NO,NO,6.6,3-star
293146,NO,NO,NO,NO,NO,7.6,3-star
293147,NO,NO,NO,NO,NO,8.2,4-star
293148,NO,NO,NO,NO,NO,9.0,4-star
293149,NO,NO,NO,NO,NO,,3-star
293150,NO,NO,NO,NO,NO,8.0,3-star
293151,NO,NO,NO,NO,NO,6.4,4-star
293152,NO,NO,NO,NO,NO,,3-star
293153,NO,NO,NO,NO,NO,,4-star
293154,NO,NO,NO,NO,NO,6.9,3-star
293155,NO,NO,NO,NO,NO,,3-star
293156,NO,NO,NO,NO,NO,7.8,3-star
293157,NO,NO,NO,NO,NO,,3-star
293158,NO,NO,NO,NO,NO,,4-star
293159,NO,NO,NO,NO,NO,6.9,4-star
293160,NO,NO,NO,NO,NO,,3-star
293161,NO,NO,NO,NO,NO,6.9,
293162,NO,NO,NO,NO,NO,7.1,
293163,NO,NO,NO,NO,NO,,2-star
293164,NO,NO,NO,NO,NO,7.3,3-star
293165,NO,NO,NO,NO,NO,,3-star
293166,NO,NO,NO,NO,NO,,3-star
293167,NO,NO,NO,NO,NO,,4-star
293168,NO,NO,NO,NO,NO,6.5,4-star
293169,NO,NO,NO,NO,NO,6.2,3-star
293170,NO,NO,NO,NO,NO,6.6,3-star
293171,NO,NO,NO,NO,NO,,4-star
293176,NO,NO,NO,NO,NO,7.2,
293177,NO,NO,NO,NO,NO,8.5,
293178,NO,NO,NO,NO,NO,,
293179,NO,NO,NO,NO,NO,,5-star
293180,NO,NO,NO,NO,NO,7.5,5-star
293181,NO,NO,NO,NO,NO,9.0,5-star
293182,NO,NO,NO,NO,NO,8.5,
293183,NO,NO,NO,NO,NO,6.7,
293184,NO,NO,NO,NO,NO,8.0,4-star
293185,NO,NO,NO,NO,NO,7.7,4-star
293186,NO,NO,NO,NO,NO,8.0,4-star
293187,NO,NO,NO,NO,NO,7.3,4-star
293188,NO,NO,NO,NO,NO,8.5,4-star
293189,NO,NO,NO,NO,NO,8.5,4-star
293190,NO,NO,NO,NO,NO,,
293191,NO,NO,NO,NO,NO,7.8,
293192,NO,NO,NO,NO,NO,7.8,
293193,NO,NO,NO,NO,NO,,4-star
293194,NO,NO,NO,NO,NO,,3-star
293195,NO,NO,NO,NO,NO,8.3,5-star
293196,NO,NO,NO,NO,NO,,4-star
293197,NO,NO,NO,NO,NO,6.5,4-star
293199,NO,NO,NO,NO,NO,8.8,
293200,NO,NO,NO,NO,NO,9.0,5-star
293201,NO,NO,NO,NO,NO,7.7,4-star
293202,NO,NO,NO,NO,NO,,
293203,NO,NO,NO,NO,NO,8.1,4-star
293204,NO,NO,NO,NO,NO,,4-star
293205,NO,NO,NO,NO,NO,7.6,3-star
293206,NO,NO,NO,NO,NO,,4-star
293207,NO,NO,NO,NO,NO,,3-star
293208,NO,NO,NO,NO,NO,,3-star
293209,NO,NO,NO,NO,NO,,3-star
293210,NO,NO,NO,NO,NO,,3-star
293211,NO,NO,NO,NO,NO,7.8,3-star
293212,NO,NO,NO,NO,NO,,3-star
293213,NO,NO,NO,NO,NO,,3-star
293214,NO,NO,NO,NO,NO,,4-star
293215,NO,NO,NO,NO,NO,,3-star
293223,NO,NO,NO,NO,NO,5.6,3-star
293294,NO,NO,NO,NO,NO,,
293303,NO,NO,NO,NO,NO,8.5,
293304,NO,NO,NO,NO,NO,,4-star
293305,NO,NO,NO,NO,NO,,4-star
293351,NO,NO,NO,NO,NO,,3-star
293352,NO,NO,NO,NO,NO,,3-star
293354,NO,NO,NO,NO,NO,8.2,4-star
293355,NO,NO,NO,NO,NO,,4-star
293356,NO,NO,NO,NO,NO,,3-star
293357,NO,NO,NO,NO,NO,,4-star
293358,NO,NO,NO,NO,NO,5.6,3-star
293359,NO,NO,NO,NO,NO,,3-star
293360,NO,NO,NO,NO,NO,,
293361,NO,NO,NO,NO,NO,,
293391,NO,NO,NO,NO,NO,8.7,
293420,NO,NO,NO,NO,NO,6.4,3-star
293465,NO,NO,NO,NO,NO,5.9,2-star
293659,NO,NO,NO,NO,NO,,
293660,NO,NO,NO,NO,NO,,4-star
293662,NO,NO,NO,NO,NO,8.2,5-star
293696,NO,NO,NO,NO,NO,8.1,4-star
293709,NO,NO,NO,NO,NO,8.9,3-star
293760,NO,NO,NO,NO,NO,8.6,
293799,NO,NO,NO,NO,NO,,
293923,NO,NO,NO,NO,NO,7.0,3-star
294111,NO,NO,NO,NO,NO,7.3,3-star
294242,NO,NO,NO,NO,NO,8.3,4-star
294302,NO,NO,NO,NO,NO,,3-star
294303,NO,NO,NO,NO,NO,,3-star
294304,NO,NO,NO,NO,NO,,3-star
294306,NO,NO,NO,NO,NO,,2-star
296007,NO,NO,NO,NO,NO,,
296008,NO,NO,NO,NO,NO,,2-star
296437,NO,NO,NO,NO,NO,,
296959,NO,NO,NO,NO,NO,,
297795,NO,NO,NO,NO,NO,,3-star
298051,NO,NO,NO,NO,NO,7.3,3-star
298461,NO,NO,NO,NO,NO,7.5,
299178,NO,NO,NO,NO,NO,8.0,5-star
300692,NO,NO,NO,NO,NO,7.4,4-star
300700,NO,NO,NO,NO,NO,6.8,
300974,NO,NO,NO,NO,NO,,4-star
300975,NO,NO,NO,NO,NO,8.5,5-star
301748,NO,NO,NO,NO,NO,8.2,4-star
301749,NO,NO,NO,NO,NO,,5-star
301754,NO,NO,NO,NO,NO,7.7,4-star
301864,NO,NO,NO,NO,NO,,5-star
301874,NO,NO,NO,NO,NO,8.6,4-star
301875,NO,NO,NO,NO,NO,7.5,4-star
302217,NO,NO,NO,NO,NO,7.8,
302218,NO,NO,NO,NO,NO,7.5,5-star
302353,NO,NO,NO,NO,NO,7.1,5-star
302429,NO,NO,NO,NO,NO,7.5,4-star
302658,NO,NO,NO,NO,NO,,
302659,NO,NO,NO,NO,NO,7.0,4-star
302681,NO,NO,NO,NO,NO,7.7,4-star
302685,NO,NO,NO,NO,NO,,5-star
302688,NO,NO,NO,NO,NO,9.0,5-star
302750,NO,NO,NO,NO,NO,,4-star
302788,NO,NO,NO,NO,NO,8.2,
302872,NO,NO,NO,NO,NO,,
302886,NO,NO,NO,NO,NO,8.6,
302888,NO,NO,NO,NO,NO,,3-star
302899,NO,NO,NO,NO,NO,,3-star
302900,NO,NO,NO,NO,NO,,3-star
302901,NO,NO,NO,NO,NO,,3-star
302902,NO,NO,NO,NO,NO,,3-star
302903,NO,NO,NO,NO,NO,,3-star
302935,NO,NO,NO,NO,NO,,2-star
303007,NO,NO,NO,NO,NO,,2-star
303132,NO,NO,NO,NO,NO,,3-star
303133,NO,NO,NO,NO,NO,6.4,3-star
303134,NO,NO,NO,NO,NO,,2-star
303135,NO,NO,NO,NO,NO,,
303136,NO,NO,NO,NO,NO,,2-star
303137,NO,NO,NO,NO,NO,,2-star
303138,NO,NO,NO,NO,NO,,2-star
303139,NO,NO,NO,NO,NO,7.0,
303140,NO,NO,NO,NO,NO,5.7,2-star
303141,NO,NO,NO,NO,NO,8.4,3-star
303142,NO,NO,NO,NO,NO,,2-star
303143,NO,NO,NO,NO,NO,6.5,2-star
303144,NO,NO,NO,NO,NO,,2-star
303145,NO,NO,NO,NO,NO,6.8,3-star
303146,NO,NO,NO,NO,NO,,2-star
303147,NO,NO,NO,NO,NO,6.0,2-star
303148,NO,NO,NO,NO,NO,,
303149,NO,NO,NO,NO,NO,,2-star
303150,NO,NO,NO,NO,NO,,
303151,NO,NO,NO,NO,NO,3.9,2-star
303152,NO,NO,NO,NO,NO,,3-star
303153,NO,NO,NO,NO,NO,6.1,2-star
303154,NO,NO,NO,NO,NO,,1-star
303155,NO,NO,NO,NO,NO,,
303156,NO,NO,NO,NO,NO,,3-star
303157,NO,NO,NO,NO,NO,8.0,4-star
303158,NO,NO,NO,NO,NO,,3-star
303159,NO,NO,NO,NO,NO,,2-star
303160,NO,NO,NO,NO,NO,7.2,2-star
303161,NO,NO,NO,NO,NO,7.6,2-star
303162,NO,NO,NO,NO,NO,,1-star
303163,NO,NO,NO,NO,NO,6.9,3-star
303206,NO,NO,NO,NO,NO,6.0,2-star
303325,NO,NO,NO,NO,NO,,3-star
303326,NO,NO,NO,NO,NO,8.1,4-star
303327,NO,NO,NO,NO,NO,,2-star
303328,NO,NO,NO,NO,NO,8.6,3-star
303344,NO,NO,NO,NO,NO,,3-star
303750,NO,NO,NO,NO,NO,,3-star
303751,NO,NO,NO,NO,NO,,4-star
304093,NO,NO,NO,NO,NO,8.5,2-star
304094,NO,NO,NO,NO,NO,,3-star
304095,NO,NO,NO,NO,NO,,2-star
304096,NO,NO,NO,NO,NO,6.0,2-star
304097,NO,NO,NO,NO,NO,,2-star
304098,NO,NO,NO,NO,NO,,2-star
304099,NO,NO,NO,NO,NO,6.2,2-star
304100,NO,NO,NO,NO,NO,6.5,
304101,NO,NO,NO,NO,NO,,2-star
304102,NO,NO,NO,NO,NO,9.3,3-star
304103,NO,NO,NO,NO,NO,6.3,2-star
304104,NO,NO,NO,NO,NO,,2-star
304105,NO,NO,NO,NO,NO,9.2,2-star
304106,NO,NO,NO,NO,NO,6.9,2-star
304107,NO,NO,NO,NO,NO,,2-star
304108,NO,NO,NO,NO,NO,,2-star
304109,NO,NO,NO,NO,NO,6.7,2-star
304110,NO,NO,NO,NO,NO,,2-star
304111,NO,NO,NO,NO,NO,,2-star
304112,NO,NO,NO,NO,NO,,2-star
304416,NO,NO,NO,NO,NO,7.8,
305164,NO,NO,NO,NO,NO,,2-star
305165,NO,NO,NO,NO,NO,,2-star
305166,NO,NO,NO,NO,NO,,2-star
305167,NO,NO,NO,NO,NO,7.1,2-star
305168,NO,NO,NO,NO,NO,,1-star
305169,NO,NO,NO,NO,NO,,2-star
305170,NO,NO,NO,NO,NO,,3-star
305171,NO,NO,NO,NO,NO,,2-star
305172,NO,NO,NO,NO,NO,,2-star
305173,NO,NO,NO,NO,NO,,2-star
305174,NO,NO,NO,NO,NO,,2-star
305197,NO,NO,NO,NO,NO,,3-star
305198,NO,NO,NO,NO,NO,,3-star
305266,NO,NO,NO,NO,NO,,4-star
305267,NO,NO,NO,NO,NO,,3-star
305859,NO,NO,NO,NO,NO,,
306339,NO,NO,NO,NO,NO,,3-star
306760,NO,NO,NO,NO,NO,,3-star
307009,NO,NO,NO,NO,NO,7.3,3-star
307143,NO,NO,NO,NO,NO,8.1,3-star
309632,NO,NO,NO,NO,NO,,3-star
310710,NO,NO,NO,NO,NO,,3-star
311177,NO,NO,NO,NO,NO,,5-star
311512,NO,NO,NO,NO,NO,7.3,5-star
318307,NO,NO,NO,NO,NO,7.8,
321084,NO,NO,NO,NO,NO,6.7,3-star
321171,NO,NO,NO,NO,NO,8.7,5-star
322977,NO,NO,NO,NO,NO,,3-star
322995,NO,NO,NO,NO,NO,,3-star
322996,NO,NO,NO,NO,NO,,3-star
332398,YES,YES,NO,NO,YES,8.4,3-star
332399,NO,NO,NO,NO,NO,9.0,5-star
333354,NO,NO,NO,NO,NO,7.8,4-star
333396,NO,NO,NO,NO,NO,6.9,3-star
333397,NO,NO,NO,NO,NO,,4-star
333403,NO,NO,NO,NO,NO,7.8,4-star
333404,NO,NO,NO,NO,NO,,5-star
333406,NO,NO,NO,NO,NO,,
333407,NO,NO,NO,NO,NO,7.7,4-star
333408,NO,NO,NO,NO,NO,6.9,4-star
333409,NO,NO,NO,NO,NO,6.3,3-star
333410,NO,NO,NO,NO,NO,8.5,4-star
333411,NO,NO,NO,NO,NO,,
333454,NO,NO,NO,NO,NO,,3-star
333455,NO,NO,NO,NO,NO,7.2,4-star
333457,NO,NO,NO,NO,NO,,4-star
333458,NO,NO,NO,NO,NO,,4-star
333459,NO,NO,NO,NO,NO,6.4,3-star
333461,NO,NO,NO,NO,NO,,5-star
333462,NO,NO,NO,NO,NO,8.1,4-star
333463,NO,NO,NO,NO,NO,,5-star
333464,NO,NO,NO,NO,NO,,
333466,NO,NO,NO,NO,NO,,4-star
333467,NO,NO,NO,NO,NO,8.6,5-star
333470,NO,NO,NO,NO,NO,,5-star
333471,NO,NO,NO,NO,NO,,2-star
333472,NO,NO,NO,NO,NO,,4-star
333474,NO,NO,NO,NO,NO,8.7,5-star
333476,NO,NO,NO,NO,NO,,4-star
333477,NO,NO,NO,NO,NO,8.5,4-star
333478,NO,NO,NO,NO,NO,6.7,4-star
333481,NO,NO,NO,NO,NO,,4-star
333482,NO,NO,NO,NO,NO,,5-star
333483,NO,NO,NO,NO,NO,6.8,4-star
333490,NO,NO,NO,NO,NO,,2-star
333540,NO,NO,NO,NO,NO,,
334613,NO,NO,NO,NO,NO,,3-star
336776,NO,NO,NO,NO,NO,,
336854,NO,NO,NO,NO,NO,,5-star
336863,NO,NO,NO,NO,NO,,5-star
337108,NO,NO,NO,NO,NO,7.5,5-star
337109,NO,NO,NO,NO,NO,6.9,4-star
337185,NO,NO,NO,NO,NO,,2-star
337186,NO,NO,NO,NO,NO,6.4,2-star
337187,NO,NO,NO,NO,NO,6.5,3-star
337188,NO,NO,NO,NO,NO,7.8,5-star
337189,NO,NO,NO,NO,NO,,2-star
337190,NO,NO,NO,NO,NO,,2-star
337191,NO,NO,NO,NO,NO,,2-star
337242,NO,NO,NO,NO,NO,,4-star
337253,NO,NO,NO,NO,NO,7.5,4-star
337393,NO,NO,NO,NO,NO,,2-star
337460,NO,NO,NO,NO,NO,7.8,5-star
337605,NO,NO,NO,NO,NO,8.1,5-star
337620,NO,NO,NO,NO,NO,,5-star
337621,NO,NO,NO,NO,NO,8.2,5-star
338137,NO,NO,NO,NO,NO,,4-star
338176,NO,NO,NO,NO,NO,,4-star
338177,NO,NO,NO,NO,NO,,4-star
338178,NO,NO,NO,NO,NO,,3-star
338179,NO,NO,NO,NO,NO,,3-star
338180,NO,NO,NO,NO,NO,,4-star
338181,NO,NO,NO,NO,NO,,4-star
338182,NO,NO,NO,NO,NO,,4-star
338184,NO,NO,NO,NO,NO,,4-star
